,SeniorCitizen,tenure,MonthlyCharges,gender_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_1,Contract_1,Contract_2,Churn_1
2149,0,1,56,1,0,1,1,1,1,0,1
5980,1,25,88,0,0,1,0,0,1,0,0
2018,0,1,50,1,0,0,0,0,0,0,1
563,0,68,25,0,0,1,1,1,0,1,0
2623,0,72,106,0,1,1,1,1,0,0,0
6259,0,1,19,0,1,1,0,0,0,1,0
1513,0,43,56,0,1,1,0,0,0,0,1
5084,1,2,70,0,0,1,0,0,1,0,1
3015,0,9,80,0,0,1,0,0,0,1,0
1898,0,19,73,0,0,1,0,1,0,0,1
5134,0,12,81,1,0,1,1,1,0,0,1
71,0,72,60,0,1,0,0,0,1,0,0
5179,0,3,20,0,0,1,0,0,0,0,1
5371,0,3,65,0,0,1,1,1,1,0,0
2403,1,35,71,0,0,1,0,0,1,0,0
4259,0,15,20,1,1,1,0,0,0,0,1
6853,0,28,30,1,0,0,1,1,0,0,0
5455,1,9,99,1,0,1,0,0,0,0,1
2515,1,5,28,0,0,0,1,1,0,1,1
753,0,42,94,0,1,1,0,0,0,1,0
2738,0,65,100,0,0,1,0,0,0,1,0
3357,0,23,75,0,0,1,0,0,0,0,0
534,0,57,50,0,0,0,1,1,0,0,0
6490,0,16,20,1,1,1,0,0,1,0,0
5918,0,8,51,1,1,1,0,0,0,1,1
4893,0,63,64,0,1,1,0,0,0,0,0
3427,0,3,71,0,0,1,1,1,0,0,0
6512,0,54,70,0,0,1,0,0,0,0,1
3589,0,7,87,1,0,1,1,0,0,0,1
4963,0,72,69,0,1,1,0,0,0,1,0
4492,1,45,25,1,0,1,1,0,0,1,0
2752,1,60,101,0,0,1,0,0,0,0,0
3300,0,59,81,0,0,1,0,0,1,0,0
5841,1,66,101,0,0,1,0,0,1,0,0
2330,0,10,81,0,0,1,1,0,0,0,1
5707,0,47,66,0,0,1,0,0,0,0,0
912,0,42,60,0,0,1,1,1,1,0,0
3228,1,16,72,1,0,1,1,1,1,0,1
1252,0,40,21,0,0,1,0,0,0,0,0
5799,0,49,107,1,0,1,0,0,0,0,0
5897,0,66,20,1,1,1,1,0,0,1,0
4199,1,5,79,0,0,1,1,1,1,0,1
5102,1,50,101,0,0,1,1,1,0,1,0
1078,0,62,108,1,0,1,1,1,0,1,0
4012,0,4,76,1,0,1,0,0,0,0,1
2376,0,47,20,0,1,1,0,0,1,0,0
56,0,70,101,1,1,1,1,1,1,0,0
4554,1,3,75,0,0,1,0,1,0,0,0
5623,1,10,35,0,0,0,0,0,0,0,1
3652,0,46,104,0,0,1,0,0,0,0,0
2772,0,4,98,0,1,1,1,0,0,1,1
2188,0,72,20,1,1,1,0,0,0,0,0
3696,0,54,115,0,0,1,0,0,0,0,0
2047,1,49,44,0,0,1,0,0,0,0,0
3930,0,36,106,0,0,1,1,1,1,0,0
5641,0,24,95,0,0,1,1,0,1,0,0
6434,0,1,70,1,1,1,0,0,0,0,0
493,0,7,44,0,0,1,1,0,1,0,0
878,0,1,45,0,0,1,1,0,1,0,0
6705,0,20,99,1,0,1,0,0,0,0,0
4718,0,8,20,0,1,1,0,0,1,0,1
5519,0,49,79,0,1,1,0,0,0,0,0
2886,0,6,89,0,0,1,0,1,0,0,0
2227,0,34,45,1,1,0,0,0,1,0,0
6698,0,52,21,1,0,1,0,1,1,0,0
1308,0,71,65,1,0,1,1,1,0,0,0
688,0,18,91,1,0,1,0,0,1,0,1
2268,0,15,80,0,0,1,0,0,0,1,1
2130,0,60,115,0,1,1,1,1,1,0,0
3908,0,1,80,0,0,1,1,1,0,1,1
6130,0,57,55,1,0,1,0,0,0,1,0
2567,0,71,116,1,0,1,1,1,0,0,0
5581,0,61,24,0,0,1,1,1,0,1,0
4245,0,72,79,0,1,1,0,0,0,1,0
5364,0,68,100,1,1,1,1,1,0,0,0
887,1,67,101,1,0,1,1,1,1,0,0
1618,0,16,50,0,0,0,0,1,0,0,1
3194,0,39,56,0,0,0,0,0,0,0,1
3089,0,55,20,0,0,1,0,0,0,1,0
5242,0,4,58,0,1,1,1,1,0,0,0
1064,0,1,25,0,0,0,0,0,1,0,0
6377,0,10,20,0,0,1,0,0,0,0,0
5993,0,25,21,1,1,1,0,1,0,0,0
4971,0,52,84,1,0,1,0,0,0,0,1
6356,0,34,50,0,0,1,0,1,1,0,0
127,0,1,72,1,0,1,1,0,0,1,1
459,0,4,81,1,0,1,1,1,0,0,1
241,0,20,20,0,0,1,1,1,0,1,0
492,0,49,56,0,0,0,0,1,0,0,0
5923,0,72,118,1,0,1,0,1,0,0,0
1151,1,4,75,1,0,1,0,0,0,0,1
5053,1,31,91,1,0,1,1,1,0,0,0
2865,0,6,80,0,1,1,1,1,0,1,1
6740,0,21,80,1,1,1,0,1,0,0,0
1391,0,45,100,0,0,1,1,1,0,0,0
3642,0,48,64,1,1,1,1,1,0,0,0
5252,0,1,20,1,0,1,1,1,0,0,0
577,0,5,25,0,1,0,0,1,0,0,0
4423,0,29,80,1,0,1,0,0,0,0,1
2615,0,3,95,0,0,1,1,0,0,1,1
4623,0,35,75,1,0,1,1,1,0,0,1
2004,1,20,94,0,0,1,1,1,0,0,1
6782,1,66,111,0,1,1,0,0,0,0,0
5809,0,72,90,1,1,1,0,1,0,0,0
2343,0,67,51,1,0,0,0,0,0,0,0
1244,0,1,96,0,0,1,0,0,0,0,1
4569,0,24,81,1,1,1,0,0,0,0,0
3076,0,60,60,1,0,1,0,0,0,0,0
182,0,11,79,0,0,1,1,1,0,0,0
1612,1,4,79,0,0,1,1,1,1,0,1
1360,0,27,20,0,1,1,1,1,0,0,0
6573,1,63,84,1,0,1,0,0,1,0,0
4614,0,1,21,1,0,1,0,0,0,0,0
1610,0,58,103,1,0,1,0,0,0,1,1
4103,0,44,20,1,0,1,1,1,0,1,0
1289,0,53,91,0,0,1,1,0,1,0,0
6480,0,3,70,0,0,1,0,0,0,0,0
5229,0,61,104,0,0,1,1,1,1,0,0
3060,0,5,80,0,0,1,0,0,1,0,0
499,0,57,70,0,0,1,1,1,0,0,0
3828,0,0,25,1,1,1,0,0,0,1,0
6263,0,42,84,0,0,1,0,0,1,0,1
1335,0,6,20,0,0,1,0,0,0,0,0
6060,1,64,102,1,0,1,0,1,0,0,0
4553,0,15,19,1,0,1,1,1,0,1,0
1026,0,61,88,0,1,1,1,1,0,0,0
6250,1,17,21,0,0,1,1,1,0,1,0
323,0,22,56,1,0,1,0,0,1,0,0
2284,0,1,20,1,0,1,0,0,0,0,1
3222,0,68,90,0,0,1,0,0,0,0,0
2452,0,26,99,1,0,1,1,1,0,0,0
2153,0,25,75,0,0,1,0,1,0,0,0
5133,1,4,83,0,0,1,1,1,0,0,0
131,0,29,99,0,0,1,0,0,0,0,1
7010,0,25,71,1,0,1,1,1,0,0,1
6185,1,9,76,0,0,1,1,1,1,0,0
6121,0,64,20,0,1,1,0,0,0,1,0
4907,0,12,44,0,0,1,1,0,0,1,0
6806,0,19,21,1,1,1,0,0,0,1,0
3328,0,13,41,1,1,0,0,1,0,0,0
1496,0,56,82,1,0,1,0,0,0,0,0
3933,1,54,102,0,0,1,0,0,0,0,1
6686,0,17,80,0,0,1,1,1,0,1,0
3401,1,25,70,0,0,1,0,0,0,1,0
6102,1,12,29,0,1,0,1,0,0,1,0
1205,0,41,20,1,0,1,1,1,0,0,0
6319,1,20,94,1,1,1,0,0,0,0,0
2065,0,3,20,1,0,1,1,1,0,0,0
3798,0,72,89,1,1,1,1,1,0,0,0
4250,1,18,75,0,0,1,1,1,1,0,0
1637,0,72,26,0,1,1,0,0,1,0,0
2028,0,30,19,1,0,1,0,0,0,1,0
1891,1,51,94,1,0,1,0,0,0,0,1
1950,0,27,19,1,0,1,1,1,0,0,0
5625,0,50,20,0,0,1,0,0,0,0,0
1423,0,47,42,0,0,0,1,1,0,0,0
1009,0,37,94,1,0,1,0,0,1,0,0
105,0,17,77,1,0,1,0,0,0,0,1
2051,0,1,43,1,0,1,0,0,0,1,1
3812,0,26,21,1,0,1,0,0,1,0,0
5811,1,5,20,1,0,1,1,0,0,1,0
778,0,1,21,1,0,1,1,1,1,0,1
3697,0,5,81,0,0,1,1,1,0,0,1
6708,1,27,88,0,0,1,1,1,0,0,1
3483,0,41,78,0,1,1,0,1,0,0,0
6693,1,13,94,1,0,1,0,0,0,0,0
230,0,53,61,0,1,1,1,1,0,1,0
2400,0,72,91,0,0,1,0,1,0,0,0
5717,0,20,19,1,0,1,0,0,0,1,0
6689,0,24,20,0,1,1,1,1,1,0,0
2783,1,9,21,1,0,1,1,1,0,0,0
3442,0,1,20,1,1,1,0,1,0,0,1
366,0,67,91,1,0,1,0,0,0,0,1
3024,0,8,56,0,1,1,0,0,0,0,0
6924,0,24,20,0,0,1,0,1,0,0,0
2932,0,5,95,1,0,1,1,1,0,1,1
5396,0,4,70,0,0,1,0,0,1,0,1
3640,0,71,109,0,1,1,1,1,0,0,0
2200,0,41,68,1,1,1,0,0,1,0,0
5779,0,20,69,1,0,1,0,1,1,0,0
2348,0,33,104,0,0,1,0,0,0,0,1
635,0,59,20,1,0,1,1,1,0,0,0
613,0,72,110,1,0,1,1,1,1,0,0
5567,0,59,54,1,0,1,1,1,1,0,0
467,0,1,70,0,1,1,1,1,1,0,1
4062,1,56,101,0,0,1,0,1,0,0,1
6194,0,48,20,1,0,1,1,1,1,0,0
2224,0,26,50,1,1,1,0,1,0,0,0
1305,0,2,19,0,0,1,0,0,0,0,0
5269,1,9,84,1,0,1,0,0,0,0,1
3382,0,1,70,1,0,1,1,0,0,1,1
3158,0,11,74,1,0,1,0,0,0,0,1
1886,0,6,48,0,0,0,0,0,0,1,1
5670,0,25,66,0,0,1,1,0,0,0,0
4364,1,53,25,0,0,1,1,0,0,1,0
1787,0,72,88,0,0,1,1,1,1,0,0
1832,1,72,78,0,0,1,0,0,0,0,0
5902,0,4,19,1,0,1,0,0,0,0,0
6069,0,20,20,0,0,1,0,0,1,0,0
5960,0,65,85,0,0,1,1,1,1,0,0
3441,1,61,65,0,1,1,0,0,1,0,0
989,1,51,29,1,0,0,0,0,1,0,0
5929,1,46,80,1,0,1,1,1,0,0,1
1449,0,58,20,1,1,1,0,0,0,0,0
6325,0,1,20,1,0,1,0,1,0,0,1
6752,0,0,53,0,1,0,0,0,0,1,0
5616,0,58,20,0,1,1,0,0,0,0,0
2617,1,55,50,1,0,0,0,0,0,0,0
1007,1,49,96,1,0,1,0,1,0,0,1
2701,0,19,45,0,0,1,0,0,1,0,0
4730,1,25,90,1,0,1,1,1,0,0,1
2083,1,5,81,0,0,1,0,0,0,0,0
5458,0,1,100,0,0,1,0,0,0,0,1
5901,0,51,80,1,0,1,1,1,0,0,1
133,0,1,91,1,0,1,0,0,0,0,1
4463,0,51,81,1,0,1,0,1,0,0,0
4434,0,1,20,1,0,1,1,1,0,0,0
2641,0,9,20,0,0,1,0,0,0,0,0
1829,1,1,69,0,1,1,1,1,0,0,1
2402,0,20,90,1,1,1,0,0,0,0,1
1548,0,23,20,1,1,1,0,1,0,0,0
5451,0,10,57,1,0,1,1,1,1,0,0
2500,0,14,20,1,0,1,0,0,1,0,0
2586,0,72,54,0,1,0,0,0,0,0,0
1761,0,1,25,1,1,0,1,0,0,1,1
5550,0,53,94,0,0,1,0,0,1,0,0
1114,0,5,25,0,0,1,1,1,0,0,0
1201,0,58,99,1,0,1,0,0,0,0,0
288,0,9,76,1,0,1,0,1,0,0,0
6706,0,22,20,1,1,1,0,0,0,0,0
4747,0,72,99,0,1,1,0,0,1,0,0
821,0,49,21,0,0,1,0,0,0,1,0
3316,0,47,64,0,1,1,0,0,1,0,0
1517,1,35,101,1,0,1,1,1,1,0,0
5492,0,1,20,0,0,1,1,0,0,1,0
5957,0,63,21,0,0,1,0,1,0,0,0
5392,0,1,44,1,0,1,0,0,0,1,0
1587,0,58,56,0,1,0,1,0,0,1,0
5915,0,69,96,1,1,1,0,0,0,1,0
5373,0,65,96,0,0,1,0,1,0,1,0
4003,0,1,70,1,0,1,0,0,0,1,1
5325,0,8,101,0,0,1,0,0,1,0,1
1455,0,1,75,0,0,1,1,1,0,1,1
5117,0,10,86,0,1,1,0,0,0,1,0
3825,0,72,25,1,1,1,0,0,0,1,0
1687,0,58,80,0,0,1,1,0,1,0,0
4847,0,16,19,1,0,1,1,1,0,0,0
4921,0,18,57,1,1,1,1,1,0,0,1
5982,1,19,96,1,0,1,0,0,1,0,1
7020,0,9,51,1,0,0,0,0,0,0,0
3265,0,6,20,1,0,1,0,1,0,0,0
6643,0,52,21,0,0,1,0,1,0,0,0
2625,0,32,93,1,0,1,1,1,0,0,0
6958,1,36,75,0,0,1,0,0,0,1,0
6668,0,22,95,1,0,1,1,1,0,0,0
6540,0,31,50,1,0,0,0,0,1,0,0
1238,0,65,109,1,1,1,1,1,0,0,1
2974,0,60,51,0,0,0,1,1,0,0,1
863,0,15,101,1,0,1,0,1,0,0,1
5320,0,28,97,1,0,1,0,0,0,1,0
2712,1,43,56,0,0,0,0,0,0,0,1
45,0,52,20,0,1,1,1,1,0,0,0
3510,0,23,75,1,0,1,1,1,0,0,1
5241,0,3,70,1,0,1,0,0,1,0,1
1,0,41,25,1,0,1,0,0,1,0,0
683,1,50,88,0,0,1,1,1,1,0,1
2359,0,34,100,0,0,1,1,0,0,0,0
2931,0,8,103,0,0,1,1,1,0,0,1
1639,0,18,62,0,1,1,0,0,0,0,0
1138,0,7,90,1,1,1,1,0,0,0,1
357,0,70,80,0,1,1,1,1,0,1,0
6802,0,64,99,1,1,1,1,1,0,0,0
728,0,1,50,1,1,1,1,1,0,0,0
3665,0,27,100,1,0,1,1,1,0,1,0
5044,0,29,55,0,0,1,0,1,0,0,0
6886,0,18,25,0,1,1,1,1,0,0,0
6754,0,9,45,1,0,0,1,0,0,1,1
2471,0,3,99,1,0,1,1,1,0,0,1
1460,0,6,98,0,0,1,1,1,0,0,1
355,0,66,114,1,0,1,0,1,0,0,0
4084,0,35,55,0,1,1,0,1,0,0,0
4172,0,9,93,0,1,1,0,0,0,0,0
2782,0,34,64,0,0,1,1,0,0,1,1
2840,0,13,20,0,1,1,0,1,0,0,0
308,0,7,59,0,0,1,1,1,0,0,0
6650,1,64,70,0,0,1,0,0,0,0,1
5727,0,70,95,0,0,1,1,1,0,1,0
1486,0,47,20,0,0,1,0,0,0,0,0
7008,0,0,26,1,1,1,1,1,0,0,0
2165,0,7,50,1,1,0,0,0,1,0,0
521,0,17,20,0,0,1,1,0,0,0,0
6369,0,4,81,1,0,1,0,1,0,1,1
6222,1,22,82,0,0,1,1,1,0,0,0
4388,0,1,81,1,1,1,0,0,0,1,0
2423,0,43,86,0,0,1,0,0,1,0,0
3574,0,3,75,0,0,1,0,0,0,0,0
6856,0,25,38,1,0,0,1,0,0,1,0
766,0,66,25,1,0,1,1,1,0,0,0
1839,0,63,80,1,0,1,1,0,0,1,0
843,1,67,20,0,0,1,0,0,0,0,0
6533,0,50,109,0,0,1,1,1,0,0,1
470,0,7,90,1,0,1,0,0,1,0,1
1677,0,33,55,1,0,1,1,0,0,1,0
2453,1,68,105,1,0,1,1,1,0,0,1
6644,0,69,25,0,0,1,1,1,1,0,0
4716,0,69,20,0,1,1,1,0,0,1,0
5450,0,14,65,0,0,1,1,1,0,0,1
1763,0,4,20,0,1,1,0,0,0,0,0
2267,0,23,21,1,0,1,1,1,0,1,0
5240,1,19,91,1,0,1,0,1,0,1,1
3030,0,67,19,1,1,1,0,1,0,0,0
264,0,19,62,1,0,1,1,1,1,0,0
155,0,55,79,1,1,1,0,1,0,0,0
4048,0,1,71,0,0,1,0,0,0,1,1
602,0,72,84,1,0,1,1,1,1,0,0
4978,0,13,20,1,0,1,0,0,0,0,0
4839,0,8,20,0,1,1,1,1,0,0,0
1162,1,2,75,1,0,1,0,0,1,0,1
3292,0,9,76,1,0,1,0,0,0,0,0
4675,0,50,99,1,0,1,1,1,1,0,0
3560,0,70,68,1,0,1,0,0,0,0,0
1627,0,47,95,0,0,1,0,1,0,0,0
5700,0,41,74,1,0,1,1,1,0,0,0
5781,0,42,69,1,1,1,0,1,0,0,0
501,0,71,107,1,1,1,1,1,0,1,0
1266,0,71,20,0,1,1,1,1,0,0,0
942,0,49,20,0,0,1,0,1,0,0,0
3387,0,1,51,1,0,1,0,0,0,0,0
3164,0,71,61,0,0,0,0,1,0,0,0
6850,0,70,81,0,1,1,1,0,0,1,0
1031,0,25,106,1,0,1,1,0,0,0,0
6998,0,17,91,1,0,1,0,1,0,0,0
225,1,72,112,0,0,1,0,0,1,0,0
6048,0,67,76,0,1,1,1,1,0,0,0
802,1,23,21,1,0,1,1,0,0,1,0
2015,1,2,82,0,0,1,1,0,0,0,0
381,0,63,84,1,1,1,0,0,0,0,0
4660,0,12,20,0,1,1,0,0,0,0,0
4,0,67,51,1,0,1,0,1,0,0,0
6989,1,1,71,0,1,1,1,0,1,0,1
3954,0,60,40,1,0,0,1,1,0,0,0
3066,0,67,104,1,0,1,1,1,0,0,1
3072,0,37,29,0,0,0,1,0,1,0,1
5152,0,1,20,1,1,1,1,0,0,1,1
2488,0,72,110,0,1,1,0,0,0,0,0
2536,0,71,88,0,0,1,1,0,1,0,0
1604,0,54,45,1,0,0,1,1,1,0,0
2917,1,58,109,1,0,1,0,0,0,1,1
5874,0,8,29,1,0,0,1,1,0,0,0
2640,0,2,21,0,0,1,0,1,0,0,0
2845,0,6,91,1,0,1,0,1,0,0,1
4916,0,42,21,0,0,1,1,1,0,0,0
3091,0,1,54,1,0,1,0,0,1,0,1
14,0,15,20,0,0,1,0,1,0,0,0
6385,0,42,95,1,0,1,1,1,0,0,1
124,0,33,45,1,0,1,0,0,0,0,0
2724,0,50,20,1,0,1,0,0,1,0,0
3133,0,2,80,1,0,1,0,0,1,0,1
2792,0,12,84,1,0,1,0,0,0,0,1
1652,0,66,20,1,1,1,0,0,0,0,0
2357,0,51,112,1,0,1,1,0,1,0,0
2390,0,68,85,0,0,1,0,0,1,0,0
6507,1,55,74,1,0,1,1,1,0,0,0
5048,0,7,69,0,1,1,0,1,1,0,1
2084,0,2,30,1,0,0,0,1,0,0,1
3710,0,30,70,0,0,1,0,0,1,0,0
4403,1,5,69,0,0,1,1,0,0,0,0
2463,0,17,107,1,0,1,1,1,0,0,0
3490,0,17,24,0,1,1,0,0,0,0,1
1665,0,24,55,1,0,1,1,1,0,0,0
4958,0,23,20,1,1,1,1,1,0,0,0
998,0,55,59,1,0,1,0,0,0,1,0
3592,0,72,83,0,0,1,0,0,0,0,0
6099,0,49,90,1,1,1,1,0,0,1,0
4158,1,6,84,0,0,1,1,0,0,1,1
6968,0,49,95,0,1,1,1,1,0,0,0
1871,0,6,94,1,1,1,1,1,0,0,1
5833,0,60,79,0,0,1,0,0,0,0,0
1779,0,1,25,1,1,0,0,1,0,0,0
6779,0,22,79,1,0,1,0,0,0,0,0
6418,0,61,24,0,1,1,1,0,1,0,0
4495,0,34,20,1,0,1,0,1,0,0,0
3721,0,49,55,1,0,1,0,0,0,0,0
4122,0,17,71,1,0,1,0,0,1,0,0
2246,0,15,88,1,0,1,1,1,0,0,0
6660,0,7,70,1,1,1,0,1,0,0,0
1248,0,58,95,1,1,1,1,1,0,0,0
5900,0,15,20,1,1,1,0,0,0,0,0
4808,0,1,74,0,0,1,0,0,0,1,0
6184,0,1,21,0,0,1,1,0,0,0,1
3686,1,72,114,1,0,1,1,1,0,0,0
899,0,17,56,0,1,1,1,1,0,0,1
322,1,47,100,0,0,1,0,0,0,0,0
6483,0,12,113,1,0,1,0,1,0,0,1
678,0,2,76,1,0,1,1,1,0,0,1
1917,0,64,99,0,0,1,1,0,0,1,0
4900,0,42,102,1,0,1,1,1,0,0,1
3264,0,10,80,0,0,1,0,1,0,0,1
4369,0,15,20,1,0,1,0,0,0,0,0
5415,0,58,94,0,0,1,1,0,0,0,0
4037,0,4,81,0,1,1,1,0,0,1,1
4356,1,26,89,0,0,1,0,0,0,0,1
6065,0,39,25,1,1,1,1,0,0,1,0
6083,0,35,20,0,1,1,1,0,0,1,0
1137,0,45,84,1,1,1,0,0,0,1,0
3097,0,21,69,0,0,1,0,0,0,0,0
4740,0,61,103,0,0,1,0,0,0,0,0
3225,1,3,25,0,0,0,0,0,0,0,1
6029,1,56,101,1,0,1,0,1,0,0,0
4150,0,42,74,0,0,1,0,1,0,0,1
2661,0,17,81,1,1,1,0,0,0,1,1
583,1,18,59,1,0,1,0,0,0,0,0
6672,0,44,85,1,0,1,0,0,0,1,0
1293,0,3,74,1,0,1,1,1,0,1,1
1701,0,63,20,0,1,1,1,1,1,0,0
5821,0,34,68,0,1,1,1,0,1,0,0
4946,0,65,19,0,0,1,0,1,0,0,0
6738,1,11,56,0,0,1,0,0,0,0,0
2881,0,50,106,1,1,1,0,0,1,0,1
5629,0,44,78,0,1,1,0,0,0,0,0
670,0,72,61,1,1,0,0,0,1,0,0
5573,0,17,25,1,1,1,0,1,0,0,0
6628,0,72,26,1,0,1,0,1,1,0,0
3982,0,20,19,0,0,1,1,0,0,1,0
2038,0,22,54,1,0,1,0,1,0,0,1
3596,0,58,106,0,0,1,0,0,0,0,1
6106,0,40,36,1,0,0,0,0,0,0,0
6351,0,1,69,0,1,1,1,1,0,0,1
6993,0,6,19,1,1,1,1,1,0,0,0
4801,0,63,103,1,0,1,1,0,0,1,0
2107,0,8,20,0,0,1,1,1,0,0,0
1207,0,30,69,0,0,1,0,0,0,0,0
3221,0,41,111,1,1,1,0,0,0,0,0
6739,0,14,50,0,0,1,0,0,0,0,0
1136,0,72,25,0,1,1,0,0,0,1,0
6727,0,13,81,1,0,1,0,0,0,0,1
4584,0,63,76,1,1,1,1,0,0,1,0
4686,0,18,25,0,1,1,1,1,0,1,0
300,1,54,99,0,0,1,0,0,1,0,0
102,0,31,21,0,0,1,1,1,1,0,0
0,0,1,25,0,0,0,0,0,0,0,1
4174,0,55,76,0,1,1,0,0,0,0,0
2228,1,55,60,1,0,1,1,1,0,1,0
2899,0,70,20,0,0,1,0,0,0,1,0
231,0,67,69,1,0,1,0,1,0,0,0
6472,1,37,107,0,0,1,1,1,1,0,1
6011,0,20,20,0,0,1,0,0,0,0,0
673,1,72,73,1,0,1,1,0,0,0,0
4807,0,27,20,0,0,1,1,1,0,1,0
2465,0,35,20,1,1,1,0,0,0,0,0
1878,0,58,44,0,1,1,0,0,0,0,0
559,0,65,111,0,0,1,0,0,0,0,0
239,0,40,25,1,0,1,0,0,0,1,0
6536,0,3,75,1,0,1,0,0,0,0,1
103,0,24,24,1,1,1,0,0,1,0,0
2032,0,9,66,0,0,1,0,1,0,0,1
2559,0,40,79,0,0,1,1,1,0,1,0
4058,0,39,81,1,0,1,1,1,0,0,0
6103,1,32,80,1,0,1,0,0,0,0,1
4613,0,51,83,1,0,1,1,1,0,0,0
2720,0,17,75,0,1,1,1,0,0,0,0
282,0,48,66,0,0,1,1,0,0,0,0
3904,1,7,51,0,0,1,0,0,0,0,0
2844,0,48,56,1,1,1,1,1,0,0,0
271,0,6,55,1,1,1,0,0,0,1,1
3541,1,13,82,0,0,1,0,0,0,0,1
5023,0,35,55,1,0,1,0,1,0,0,0
1784,0,1,19,1,1,1,0,0,0,0,0
6797,0,55,51,0,0,1,0,1,0,0,0
5840,0,1,20,0,0,1,0,0,1,0,0
6476,0,49,60,0,0,1,1,0,1,0,1
4445,0,10,20,1,0,1,1,1,0,1,0
2381,0,58,76,0,1,1,0,0,1,0,0
4712,1,16,85,1,0,1,1,1,1,0,0
6013,0,72,117,0,1,1,1,1,1,0,0
5958,0,41,94,0,1,1,0,0,0,0,0
5105,0,52,61,1,0,1,0,1,1,0,0
5871,0,67,107,0,1,1,1,0,0,0,0
5336,1,50,109,0,0,1,0,0,0,0,0
5337,0,45,51,1,0,1,0,0,0,0,0
5259,1,21,65,1,0,1,1,1,0,0,0
5306,0,29,101,0,0,1,1,1,0,0,0
5323,0,1,79,1,0,1,1,1,1,0,1
5176,1,52,109,0,0,1,0,0,0,0,0
483,0,5,64,1,1,1,1,1,1,0,0
7039,0,23,91,0,1,1,1,1,1,0,0
1796,0,15,96,1,0,1,1,0,0,0,0
2986,0,72,110,0,1,1,0,1,0,1,0
6020,0,69,20,0,1,1,0,0,1,0,0
5389,0,63,90,1,0,1,0,1,0,0,0
862,0,66,64,1,0,1,0,1,0,0,0
3274,0,35,59,0,1,1,0,1,0,0,0
560,1,41,84,1,0,1,1,1,1,0,1
3893,0,44,95,0,0,1,0,0,0,0,0
6860,0,56,86,1,0,1,1,1,0,0,0
2037,0,37,70,1,0,1,0,1,0,0,0
2062,0,61,21,1,1,1,1,0,0,1,0
952,0,4,102,1,1,1,0,0,0,0,1
6100,0,1,50,0,0,1,1,1,0,0,1
622,0,2,46,0,0,1,0,1,1,0,0
1792,0,62,92,1,0,1,1,0,0,0,0
4764,1,24,70,1,0,1,0,0,0,0,0
349,0,64,91,0,1,1,0,1,1,0,0
4167,0,55,58,1,1,1,1,0,1,0,1
5694,0,2,76,0,0,1,0,0,1,0,1
980,0,1,45,1,0,1,0,0,0,0,0
6008,0,61,61,0,1,0,0,0,1,0,0
1037,1,32,105,1,0,1,0,0,0,0,1
3559,1,72,110,0,0,1,0,0,0,1,0
1540,0,38,20,0,1,1,0,1,0,0,0
616,0,2,71,0,0,1,0,0,0,0,1
5704,0,38,89,0,0,1,1,1,0,0,0
2880,0,71,54,1,0,0,0,1,0,0,0
5522,0,49,20,0,1,1,0,1,0,0,0
1774,0,42,48,1,1,0,0,0,0,0,0
4773,0,1,45,1,0,1,0,0,1,0,1
5591,0,49,52,1,1,0,0,1,0,0,1
3315,0,72,106,1,1,1,1,1,1,0,0
3330,1,62,105,0,0,1,1,1,0,0,0
6276,0,22,19,0,0,1,0,0,1,0,0
3502,1,41,112,1,1,1,0,0,1,0,1
1851,1,32,91,0,1,1,0,0,0,0,0
2391,0,18,44,1,0,1,1,0,0,0,0
5991,0,23,104,1,0,1,0,1,0,0,1
4232,0,42,105,0,0,1,0,1,0,0,1
3797,0,1,81,0,0,1,1,0,1,0,1
57,0,9,103,1,1,1,1,1,1,0,0
6439,0,0,20,0,1,1,0,1,0,0,0
2558,0,30,79,0,0,1,0,0,1,0,0
4689,0,59,25,0,1,1,0,0,0,0,0
3212,0,37,93,1,1,1,0,1,0,0,0
5268,0,24,83,0,1,1,1,0,0,1,0
2743,0,11,73,1,0,1,0,1,0,1,0
406,1,68,20,1,0,1,1,1,1,0,0
5776,1,42,85,0,0,1,1,0,0,1,1
3432,0,25,74,0,0,1,1,0,0,1,1
5200,0,68,20,0,0,1,1,1,1,0,0
1999,0,23,25,0,0,1,1,1,0,0,0
812,0,11,65,0,0,1,1,0,0,1,0
5594,0,54,55,1,1,1,1,1,0,0,1
4687,0,27,21,0,1,1,0,1,0,0,0
5742,1,28,101,0,0,1,1,1,0,1,1
3852,0,12,20,0,0,1,0,0,0,0,0
1705,0,51,76,1,1,1,1,1,0,0,0
4874,0,56,98,0,0,1,0,1,0,0,1
6111,0,24,25,0,0,1,1,1,0,0,0
1237,1,37,90,0,0,1,0,0,1,0,0
84,0,48,20,1,0,1,0,0,0,1,0
1972,0,33,20,0,0,1,1,1,0,0,0
3070,0,47,87,1,0,1,0,0,0,0,0
5691,0,62,60,1,0,1,0,0,1,0,0
933,0,65,55,0,0,1,1,1,0,0,0
2730,0,35,20,1,1,1,1,1,1,0,0
1270,0,22,95,1,0,1,1,0,0,1,1
2592,0,58,72,1,1,1,0,0,0,0,0
4943,0,66,25,1,0,1,0,0,0,1,0
2010,0,49,84,1,1,1,1,1,0,0,1
2234,0,40,81,0,0,1,1,0,0,1,0
6983,0,7,49,1,1,1,0,1,0,0,1
6882,1,15,80,1,0,1,1,1,1,0,1
