,SeniorCitizen,tenure,MonthlyCharges,gender_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_1,Contract_1,Contract_2
5598,0,0.041666666666666664,0.45544554455445546,0,1,1,0,0,1,0
2171,0,0.8333333333333333,0.01980198019801982,1,0,1,0,0,0,0
6048,0,0.9305555555555555,0.5742574257425743,0,1,1,1,1,0,0
5993,0,0.3472222222222222,0.0297029702970297,1,1,1,0,1,0,0
398,0,0.013888888888888888,0.01980198019801982,1,0,1,0,0,0,0
2010,0,0.6805555555555555,0.6534653465346534,1,1,1,1,1,0,0
6764,0,0.5138888888888888,0.01980198019801982,1,0,1,0,1,0,0
1283,0,0.19444444444444442,0.5940594059405941,0,0,1,1,1,0,1
6199,0,0.05555555555555555,0.3762376237623763,0,0,1,0,1,0,0
5374,0,0.6944444444444444,0.06930693069306931,1,1,1,1,1,0,0
4256,1,0.3333333333333333,0.15841584158415845,1,0,0,1,0,0,1
1836,0,0.41666666666666663,0.6336633663366338,1,1,1,0,1,0,0
1019,0,0.8472222222222222,0.00990099009900991,0,0,1,0,0,0,0
1326,0,0.2777777777777778,0.01980198019801982,0,1,1,0,0,1,0
4348,1,0.9027777777777777,0.8514851485148516,0,1,1,0,0,0,0
475,0,0.9722222222222222,0.6633663366336633,1,0,1,1,1,0,0
2810,1,0.3055555555555555,0.5148514851485149,0,0,1,1,1,1,0
5278,0,1.0,0.9702970297029703,0,1,1,1,1,0,0
1651,1,0.611111111111111,0.7029702970297029,1,0,1,0,1,0,0
6533,0,0.6944444444444444,0.9009900990099011,0,0,1,1,1,0,0
6677,1,0.013888888888888888,0.6633663366336633,0,0,1,0,0,0,0
2528,0,0.3611111111111111,0.3762376237623763,0,0,1,0,1,0,0
1206,0,1.0,0.45544554455445546,1,1,1,0,1,0,0
5638,0,0.9444444444444444,0.8118811881188119,1,0,1,0,0,0,0
5409,0,1.0,0.46534653465346537,0,1,0,1,1,0,0
7032,0,0.2222222222222222,0.613861386138614,0,1,1,1,1,0,0
867,0,0.013888888888888888,0.3069306930693069,0,0,1,0,0,0,0
2974,0,0.8333333333333333,0.32673267326732675,0,0,0,1,1,0,0
541,0,0.7222222222222222,0.06930693069306931,0,1,1,1,0,0,0
1132,1,0.125,0.01980198019801982,1,0,1,1,1,0,0
6824,0,0.9027777777777777,0.5148514851485149,1,1,1,1,1,0,0
3390,0,0.3194444444444444,0.396039603960396,0,1,1,0,0,1,0
5055,0,0.013888888888888888,0.613861386138614,0,0,1,1,0,0,1
2962,0,0.9444444444444444,0.07920792079207922,1,1,1,0,0,0,0
4155,1,0.4444444444444444,0.6633663366336633,1,0,1,1,1,0,1
3259,1,0.05555555555555555,0.06930693069306931,1,0,0,0,1,0,0
4562,0,0.041666666666666664,0.16831683168316836,1,0,0,1,1,0,1
6954,0,0.2777777777777778,0.6336633663366338,0,0,1,0,0,0,0
2583,0,0.5694444444444444,0.7623762376237624,0,1,1,0,0,0,1
2813,0,0.8888888888888888,0.6237623762376239,1,1,1,1,0,0,1
5456,0,0.8194444444444444,0.42574257425742573,1,0,1,0,0,0,0
6099,0,0.6805555555555555,0.7128712871287128,1,1,1,1,0,0,1
3586,0,0.7916666666666666,0.8118811881188119,0,0,1,0,0,0,0
4596,0,0.06944444444444445,0.32673267326732675,0,0,0,1,1,1,0
5990,1,0.3472222222222222,0.8712871287128714,1,0,1,0,1,0,0
2630,1,0.986111111111111,0.8514851485148516,0,0,1,1,1,0,1
6007,0,0.8888888888888888,0.7128712871287128,1,1,1,0,0,1,0
4475,0,0.875,0.7029702970297029,1,1,1,0,0,0,0
1080,0,0.4444444444444444,0.7722772277227723,1,0,1,0,0,0,1
4283,0,0.4583333333333333,0.6435643564356437,0,0,1,0,1,0,0
2085,0,0.9444444444444444,0.6732673267326732,1,1,1,1,1,0,0
2452,0,0.3611111111111111,0.801980198019802,1,0,1,1,1,0,0
2023,0,0.3055555555555555,0.3663366336633664,1,0,1,1,1,0,0
5402,0,0.013888888888888888,0.6633663366336633,1,0,1,0,0,0,1
226,0,0.38888888888888884,0.01980198019801982,1,1,1,0,0,1,0
1013,0,0.2361111111111111,0.7425742574257426,1,1,1,0,0,0,0
1929,0,0.013888888888888888,0.3663366336633664,1,0,1,0,1,0,0
4952,0,0.4444444444444444,0.5148514851485149,1,1,1,0,1,0,0
1404,0,0.8888888888888888,0.4950495049504951,0,0,1,1,0,0,1
2179,0,0.027777777777777776,0.6237623762376239,1,0,1,0,0,1,0
697,0,0.9305555555555555,0.8415841584158417,0,0,1,0,0,0,0
1124,1,0.05555555555555555,0.3069306930693069,0,0,1,0,0,0,0
3895,0,0.41666666666666663,0.8118811881188119,0,1,1,1,0,0,1
1778,0,0.05555555555555555,0.32673267326732675,0,0,1,1,0,0,1
4480,0,0.013888888888888888,0.5148514851485149,0,0,1,0,1,0,0
2634,1,0.375,0.6732673267326732,1,0,1,0,1,0,0
3489,0,0.4583333333333333,0.0594059405940594,0,1,1,1,0,1,0
1037,1,0.4444444444444444,0.8613861386138615,1,0,1,0,0,0,0
2256,0,0.5972222222222222,0.00990099009900991,1,1,1,0,0,1,0
6713,0,0.2361111111111111,0.33663366336633666,1,0,1,1,1,0,0
6962,0,0.013888888888888888,0.613861386138614,0,0,1,0,1,0,0
313,0,0.5833333333333333,0.15841584158415845,0,0,0,0,1,0,0
2649,0,0.986111111111111,0.7722772277227723,0,1,1,1,0,0,1
2281,0,0.5138888888888888,0.4950495049504951,0,0,1,1,0,0,0
5037,1,0.7916666666666666,0.3564356435643565,1,0,1,0,1,0,0
2547,0,0.375,0.5742574257425743,1,1,1,0,0,0,1
2159,0,0.027777777777777776,0.16831683168316836,0,0,0,1,0,0,1
3137,1,0.9722222222222222,0.9504950495049507,0,0,1,1,1,1,0
5850,0,0.2222222222222222,0.5643564356435644,1,0,1,0,1,0,0
3967,0,0.625,0.0594059405940594,1,1,1,0,0,1,0
1428,0,0.4861111111111111,0.34653465346534656,1,0,0,1,0,0,0
4985,0,0.05555555555555555,0.5940594059405941,1,0,1,1,0,0,1
2520,1,0.1111111111111111,0.5544554455445545,1,0,1,0,0,0,1
6916,0,0.38888888888888884,0.6237623762376239,0,0,1,0,0,0,1
5195,0,0.6388888888888888,0.01980198019801982,1,1,1,0,0,0,1
448,0,0.9305555555555555,0.9207920792079209,1,0,1,0,1,0,0
5911,0,0.9722222222222222,0.613861386138614,0,1,1,0,0,0,0
1284,0,0.8888888888888888,0.8712871287128714,1,0,1,0,0,0,1
3727,0,0.2361111111111111,0.3762376237623763,1,0,1,1,1,0,0
361,1,0.8333333333333333,0.8118811881188119,0,0,1,0,1,0,1
5671,0,0.4583333333333333,0.01980198019801982,0,1,1,1,0,0,1
5609,1,0.20833333333333331,0.6732673267326732,1,0,1,1,1,0,0
2460,0,0.375,0.7623762376237624,0,0,1,0,0,0,1
22,0,0.6388888888888888,0.613861386138614,1,1,1,0,0,0,0
2066,0,0.9583333333333333,0.3564356435643565,1,0,1,1,0,0,1
1653,0,0.2638888888888889,0.0297029702970297,1,1,1,0,0,0,1
702,0,0.2638888888888889,0.3069306930693069,0,1,1,1,1,0,0
5090,0,0.41666666666666663,0.7623762376237624,1,0,1,1,1,0,0
2743,0,0.15277777777777776,0.5445544554455446,1,0,1,0,1,0,1
1376,0,0.3472222222222222,0.00990099009900991,0,0,1,0,0,1,0
5721,0,0.041666666666666664,0.7623762376237624,0,0,1,0,0,0,1
2468,0,0.013888888888888888,0.00990099009900991,0,1,1,0,0,0,0
3754,0,0.19444444444444442,0.3762376237623763,0,0,1,0,0,0,0
2325,0,0.5555555555555556,0.5643564356435644,1,1,1,0,0,0,0
460,0,0.027777777777777776,0.00990099009900991,0,0,1,0,0,0,0
4183,0,0.06944444444444445,0.1188118811881188,0,1,0,0,0,0,0
4082,0,0.8472222222222222,0.8217821782178218,0,1,1,1,0,1,0
1486,0,0.6527777777777778,0.01980198019801982,0,0,1,0,0,0,0
3678,0,0.3611111111111111,0.8118811881188119,0,0,1,1,0,0,0
282,0,0.6666666666666666,0.4752475247524753,0,0,1,1,0,0,0
4308,0,0.8472222222222222,0.6732673267326732,0,0,1,0,1,0,0
3537,0,1.0,0.7722772277227723,0,1,1,0,0,1,0
4934,0,0.29166666666666663,0.5544554455445545,0,1,1,1,1,0,1
2581,0,0.08333333333333333,0.7128712871287128,0,0,1,0,0,0,0
1368,0,0.8333333333333333,0.8118811881188119,0,0,1,0,1,1,0
6346,0,0.2638888888888889,0.5940594059405941,1,0,1,0,0,0,0
4716,0,0.9583333333333333,0.01980198019801982,0,1,1,1,0,0,1
597,0,0.41666666666666663,0.6534653465346534,1,1,1,1,0,0,0
4351,1,0.38888888888888884,0.8712871287128714,1,0,1,0,0,0,0
5717,0,0.2777777777777778,0.00990099009900991,1,0,1,0,0,0,1
6991,0,0.013888888888888888,0.27722772277227725,1,0,1,1,1,0,0
6631,1,0.05555555555555555,0.7623762376237624,0,0,1,1,0,0,0
5257,0,0.4305555555555555,0.6237623762376239,1,0,1,1,1,0,0
3468,0,0.9722222222222222,0.910891089108911,0,0,1,0,0,0,0
4487,0,0.2638888888888889,0.01980198019801982,0,1,1,1,0,1,0
2990,0,0.3333333333333333,0.01980198019801982,1,0,1,0,0,0,0
6260,0,1.0,0.6732673267326732,0,1,1,0,0,0,1
2544,0,0.3611111111111111,0.603960396039604,0,0,1,1,0,1,0
5223,0,0.15277777777777776,0.32673267326732675,0,1,1,1,0,0,1
5148,0,0.1388888888888889,0.4950495049504951,0,0,1,1,1,0,1
4066,0,0.861111111111111,0.504950495049505,1,0,1,1,0,1,0
3988,0,0.25,0.01980198019801982,1,0,1,1,0,1,0
6803,0,1.0,0.6534653465346534,0,1,1,1,1,1,0
685,0,0.20833333333333331,0.06930693069306931,0,0,1,0,0,0,0
4478,0,0.1111111111111111,0.6633663366336633,0,0,1,0,0,0,0
3243,0,0.8333333333333333,0.5148514851485149,0,0,1,0,0,0,0
5444,0,0.9722222222222222,0.01980198019801982,0,0,1,1,1,0,0
4083,0,1.0,0.603960396039604,1,0,1,1,1,0,0
2837,0,0.5416666666666666,0.06930693069306931,1,1,1,0,0,0,0
3697,0,0.06944444444444445,0.6237623762376239,0,0,1,1,1,0,0
4040,0,0.15277777777777776,0.01980198019801982,1,0,1,0,0,1,0
2230,1,0.9166666666666666,0.8613861386138615,0,0,1,0,0,0,1
5133,1,0.05555555555555555,0.6435643564356437,0,0,1,1,1,0,0
2320,1,0.986111111111111,0.06930693069306931,1,0,1,1,0,0,1
521,0,0.2361111111111111,0.01980198019801982,0,0,1,1,0,0,0
522,0,0.4444444444444444,0.5148514851485149,1,0,1,1,1,0,0
5494,0,0.29166666666666663,0.01980198019801982,1,0,1,0,1,0,0
5665,0,0.5833333333333333,0.26732673267326734,1,1,0,0,0,0,0
5662,0,0.013888888888888888,0.0594059405940594,1,0,0,0,1,0,0
6353,0,0.5972222222222222,0.603960396039604,0,0,1,0,0,0,0
780,0,0.9583333333333333,0.06930693069306931,0,0,1,0,0,0,1
6841,1,0.611111111111111,0.693069306930693,1,0,1,0,0,0,0
6418,0,0.8472222222222222,0.0594059405940594,0,1,1,1,0,1,0
651,0,0.4305555555555555,0.8217821782178218,1,0,1,0,1,0,0
5242,0,0.05555555555555555,0.396039603960396,0,1,1,1,1,0,0
2196,0,0.5694444444444444,0.8712871287128714,0,0,1,0,0,0,0
369,0,0.013888888888888888,0.603960396039604,0,1,1,1,1,0,1
4606,0,0.027777777777777776,0.603960396039604,1,0,1,1,0,0,1
4214,0,0.2361111111111111,0.1782178217821782,0,0,0,1,1,0,0
377,1,1.0,0.910891089108911,1,0,1,1,1,0,0
4935,0,0.16666666666666666,0.0297029702970297,1,1,1,1,0,1,0
2216,1,0.7916666666666666,0.7227722772277227,1,0,1,1,1,0,0
6826,0,0.29166666666666663,0.43564356435643564,1,0,1,0,0,0,0
1613,0,0.7916666666666666,0.4059405940594059,0,1,1,0,0,0,0
6315,0,0.625,0.32673267326732675,0,1,0,0,0,0,1
3632,1,1.0,0.46534653465346537,1,1,0,1,1,0,0
962,0,0.041666666666666664,0.5643564356435644,0,0,1,0,0,0,0
6334,0,0.013888888888888888,0.01980198019801982,1,1,1,1,1,0,1
6603,0,0.013888888888888888,0.06930693069306931,1,0,1,1,0,0,0
5359,0,0.861111111111111,0.0297029702970297,1,1,1,0,0,0,0
359,1,0.041666666666666664,0.613861386138614,1,0,1,1,1,1,0
3839,1,0.125,0.6237623762376239,0,0,1,0,0,0,0
4700,0,0.6666666666666666,0.7722772277227723,0,1,1,0,0,0,0
1246,1,0.375,0.6633663366336633,0,0,1,1,1,0,0
4899,0,0.3333333333333333,0.3663366336633664,0,1,1,1,1,0,0
3694,0,0.5972222222222222,0.01980198019801982,1,0,1,1,1,0,1
5944,0,0.6527777777777778,0.7722772277227723,1,1,1,0,0,0,0
2567,0,0.986111111111111,0.9702970297029703,1,0,1,1,1,0,0
3423,0,0.05555555555555555,0.0297029702970297,0,0,1,0,0,0,0
2037,0,0.5138888888888888,0.5148514851485149,1,0,1,0,1,0,0
772,1,0.18055555555555555,0.5148514851485149,1,0,1,0,0,0,0
6470,0,0.9444444444444444,0.5940594059405941,0,1,1,0,0,1,0
3562,0,0.125,0.4158415841584158,1,0,1,1,1,0,0
6660,0,0.09722222222222221,0.5148514851485149,1,1,1,0,1,0,0
6433,0,0.3472222222222222,0.5742574257425743,0,0,1,0,0,0,1
4649,0,0.986111111111111,0.7821782178217822,1,1,1,1,1,0,1
1674,0,0.013888888888888888,0.613861386138614,0,0,1,1,0,0,1
365,1,0.027777777777777776,0.7524752475247525,0,0,1,0,1,0,0
4919,0,0.736111111111111,0.5346534653465347,1,1,1,0,0,0,1
4546,0,1.0,0.9702970297029703,0,1,1,1,1,0,0
4327,0,0.125,0.7524752475247525,1,0,1,0,1,0,0
147,0,0.3194444444444444,0.7821782178217822,1,0,1,0,0,0,0
6183,0,0.625,0.9702970297029703,0,0,1,0,0,1,0
3088,0,0.041666666666666664,0.07920792079207922,1,1,1,0,0,0,1
5551,0,0.38888888888888884,0.7128712871287128,0,1,1,0,0,0,0
407,0,0.013888888888888888,0.01980198019801982,0,0,1,0,1,0,0
6499,0,0.2638888888888889,0.6633663366336633,1,0,1,0,0,0,0
3456,0,0.3055555555555555,0.06930693069306931,1,0,1,1,0,0,1
4182,0,0.5277777777777778,0.01980198019801982,1,1,1,1,1,0,0
3576,1,0.9027777777777777,0.801980198019802,1,0,1,1,0,1,0
3271,0,1.0,0.01980198019801982,0,1,1,1,1,0,0
1031,0,0.3472222222222222,0.8712871287128714,1,0,1,1,0,0,0
4600,0,0.08333333333333333,0.01980198019801982,1,1,1,1,1,0,1
855,0,0.041666666666666664,0.01980198019801982,1,1,1,1,1,1,0
3926,0,0.3055555555555555,0.8613861386138615,1,0,1,0,0,0,0
78,0,0.013888888888888888,0.01980198019801982,1,0,1,0,0,0,0
2247,0,0.013888888888888888,0.00990099009900991,1,1,1,0,0,0,1
5204,0,1.0,0.9504950495049507,1,1,1,0,0,0,0
6653,0,0.5694444444444444,0.01980198019801982,1,0,1,0,0,0,0
6473,0,0.013888888888888888,0.3069306930693069,1,1,1,0,1,0,0
4829,0,1.0,0.06930693069306931,1,0,1,0,0,0,0
788,0,0.013888888888888888,0.01980198019801982,0,1,1,1,0,1,0
2279,0,1.0,0.7524752475247525,0,0,1,1,0,0,1
4095,0,0.1111111111111111,0.01980198019801982,1,1,1,0,1,0,0
3897,0,0.3194444444444444,0.31683168316831684,0,0,1,1,1,0,1
4575,0,1.0,0.5544554455445545,0,1,1,1,0,0,0
5846,0,0.2777777777777778,0.5247524752475248,1,0,1,1,1,0,0
3631,0,0.5138888888888888,0.01980198019801982,0,0,1,0,0,0,0
6176,1,0.9583333333333333,0.1188118811881188,1,0,0,1,1,0,0
424,1,0.125,0.3663366336633664,1,0,1,0,0,0,0
392,0,0.16666666666666666,0.42574257425742573,0,0,0,0,0,0,0
6925,0,0.16666666666666666,0.01980198019801982,0,0,1,0,0,1,0
6643,0,0.7222222222222222,0.0297029702970297,0,0,1,0,1,0,0
4200,0,0.5833333333333333,0.01980198019801982,1,0,1,0,0,0,1
2672,0,0.041666666666666664,0.00990099009900991,0,1,1,0,0,1,0
6438,1,0.4305555555555555,0.8118811881188119,0,0,1,1,1,0,0
4747,0,1.0,0.801980198019802,0,1,1,0,0,1,0
3493,1,0.2361111111111111,0.8118811881188119,1,0,1,0,0,0,0
1459,0,0.29166666666666663,0.5940594059405941,1,1,1,0,1,0,1
5074,0,0.1388888888888889,0.613861386138614,1,0,1,0,0,1,0
6999,0,0.1111111111111111,0.25742574257425743,0,0,1,0,0,0,0
3835,0,0.1111111111111111,0.01980198019801982,1,0,1,0,0,1,0
5445,0,0.4722222222222222,0.603960396039604,1,1,1,1,1,0,1
6858,0,1.0,0.8712871287128714,1,0,1,1,1,0,0
5459,0,0.6666666666666666,0.7821782178217822,0,0,1,0,1,0,0
2355,0,0.6527777777777778,0.6831683168316831,1,1,1,0,0,0,1
2442,0,0.1111111111111111,0.6633663366336633,0,0,1,1,1,0,0
5472,0,0.6388888888888888,0.1188118811881188,1,0,0,1,0,0,0
464,0,0.6944444444444444,0.26732673267326734,1,1,1,1,1,0,1
163,0,0.9583333333333333,0.5742574257425743,1,1,1,1,0,0,1
6091,0,0.736111111111111,0.07920792079207922,1,1,1,1,1,0,0
6302,0,0.4861111111111111,0.7128712871287128,1,1,1,1,1,0,0
6747,0,0.041666666666666664,0.1188118811881188,0,1,0,0,0,1,0
6982,0,1.0,0.9009900990099011,1,0,1,0,0,0,1
2009,0,0.9583333333333333,0.7920792079207921,1,0,1,1,0,0,1
3084,0,0.9027777777777777,0.7623762376237624,1,1,1,0,0,1,0
900,0,0.013888888888888888,0.26732673267326734,0,0,1,0,0,0,0
5507,0,0.9027777777777777,0.4158415841584158,0,0,1,0,0,1,0
2293,0,0.375,0.3564356435643565,1,0,1,1,0,0,1
4481,0,0.1388888888888889,0.3663366336633664,1,0,1,0,0,0,0
3716,0,0.18055555555555555,0.801980198019802,1,0,1,1,1,0,0
5840,0,0.013888888888888888,0.01980198019801982,0,0,1,0,0,1,0
1764,0,0.40277777777777773,0.5742574257425743,0,0,1,1,0,0,1
1549,0,1.0,0.6534653465346534,0,1,1,0,0,0,0
3029,1,0.8194444444444444,0.31683168316831684,1,0,0,1,0,1,0
5309,0,0.09722222222222221,0.4851485148514852,0,0,1,0,0,0,1
2044,0,0.013888888888888888,0.31683168316831684,1,0,1,0,0,1,0
767,1,0.1388888888888889,0.16831683168316836,1,1,0,0,0,1,0
1508,0,0.027777777777777776,0.00990099009900991,1,0,1,0,1,0,0
6843,0,0.4305555555555555,0.8415841584158417,1,0,1,1,1,0,0
4517,0,1.0,0.9009900990099011,1,0,1,1,1,0,0
4219,0,0.3333333333333333,0.7029702970297029,1,0,1,0,1,1,0
5849,1,0.013888888888888888,0.5643564356435644,0,0,1,0,0,0,1
4597,0,0.9722222222222222,0.693069306930693,1,0,1,0,1,0,0
3292,0,0.125,0.5742574257425743,1,0,1,0,0,0,0
819,0,0.9583333333333333,0.910891089108911,0,0,1,1,1,0,1
1403,0,0.9583333333333333,0.9405940594059408,0,1,1,0,0,0,0
1382,0,0.2361111111111111,0.3663366336633664,1,0,0,1,0,1,0
2148,1,0.1388888888888889,0.6732673267326732,1,0,1,0,0,0,0
1638,0,0.40277777777777773,0.8217821782178218,1,1,1,1,1,0,1
6771,0,1.0,0.9603960396039606,1,1,1,0,0,0,0
399,1,0.20833333333333331,0.7722772277227723,0,0,1,0,0,1,0
882,0,0.6944444444444444,0.25742574257425743,1,0,0,0,1,0,0
3565,0,0.013888888888888888,0.5742574257425743,0,0,1,0,0,0,0
6288,0,0.625,0.5544554455445545,1,1,1,1,1,0,0
1179,1,0.40277777777777773,0.26732673267326734,0,0,0,1,1,0,0
4244,1,0.986111111111111,0.27722772277227725,1,0,0,0,0,0,1
4793,0,0.05555555555555555,0.0594059405940594,0,0,0,0,1,1,0
2130,0,0.8333333333333333,0.9603960396039606,0,1,1,1,1,1,0
456,1,0.027777777777777776,0.6534653465346534,0,0,1,0,1,1,0
1950,0,0.375,0.00990099009900991,1,0,1,1,1,0,0
689,1,0.9722222222222222,0.5742574257425743,0,0,1,1,1,0,0
5561,0,0.8194444444444444,0.01980198019801982,0,1,1,0,0,0,0
1953,0,0.05555555555555555,0.00990099009900991,1,1,1,0,1,0,0
2710,0,0.20833333333333331,0.3069306930693069,0,0,1,0,0,1,0
5216,0,0.6944444444444444,0.613861386138614,0,0,1,0,0,1,0
4349,0,0.7777777777777777,0.910891089108911,0,1,1,1,1,0,0
6109,0,0.013888888888888888,0.6633663366336633,0,0,1,1,0,0,0
1884,0,0.5833333333333333,0.3663366336633664,0,0,1,0,0,1,0
6339,0,0.4583333333333333,0.613861386138614,1,0,1,0,0,0,0
6218,0,0.9166666666666666,0.7326732673267327,1,0,1,0,0,1,0
2494,0,0.06944444444444445,0.0297029702970297,1,0,1,1,1,0,0
3036,0,0.013888888888888888,0.5643564356435644,1,0,1,0,0,1,0
3603,0,0.013888888888888888,0.6534653465346534,0,0,1,0,0,0,0
845,0,0.7777777777777777,0.7920792079207921,0,0,1,0,0,1,0
542,0,0.8333333333333333,0.42574257425742573,1,0,1,0,0,0,0
3724,0,0.027777777777777776,0.42574257425742573,0,1,1,1,0,1,0
4187,0,0.7916666666666666,0.8217821782178218,0,1,1,0,0,0,1
3679,0,0.7222222222222222,0.7623762376237624,0,0,1,0,0,0,0
5620,0,0.041666666666666664,0.5148514851485149,1,0,1,1,1,0,1
6749,0,0.013888888888888888,0.5148514851485149,0,0,1,1,0,1,0
4823,0,0.4722222222222222,0.8514851485148516,1,1,1,0,0,0,0
2964,0,0.06944444444444445,0.01980198019801982,1,1,1,1,0,1,0
2529,0,0.6805555555555555,0.801980198019802,1,0,1,0,0,1,0
1048,0,0.4583333333333333,0.603960396039604,1,0,1,0,0,1,0
1960,0,0.625,0.7623762376237624,0,0,1,1,1,0,0
2530,0,0.6388888888888888,0.00990099009900991,1,0,1,0,1,0,0
5174,0,0.7083333333333333,0.6237623762376239,0,1,1,0,1,0,0
237,0,0.09722222222222221,0.5247524752475248,1,1,1,1,1,0,0
1133,0,0.4861111111111111,0.00990099009900991,1,0,1,0,0,0,0
5824,0,1.0,0.8217821782178218,1,0,1,1,0,0,1
4259,0,0.20833333333333331,0.01980198019801982,1,1,1,0,0,0,0
5193,0,0.1111111111111111,0.01980198019801982,0,1,1,1,0,0,1
5281,0,0.16666666666666666,0.1089108910891089,0,1,0,1,0,0,1
6727,0,0.18055555555555555,0.6237623762376239,1,0,1,0,0,0,0
2978,0,0.25,0.01980198019801982,1,0,1,0,1,0,0
5572,1,0.013888888888888888,0.5148514851485149,1,0,1,1,0,0,1
5406,0,0.041666666666666664,0.6534653465346534,1,0,1,1,1,0,1
4743,1,0.8888888888888888,0.9306930693069309,1,1,1,1,0,0,1
3919,0,0.9583333333333333,0.01980198019801982,0,1,1,1,1,0,0
3138,1,0.027777777777777776,0.5247524752475248,0,0,1,0,0,0,0
6279,0,0.013888888888888888,0.16831683168316836,1,0,0,0,0,0,0
4073,0,1.0,0.3663366336633664,1,1,1,0,0,0,0
6047,0,0.2638888888888889,0.8217821782178218,1,1,1,1,0,0,0
3229,0,0.5416666666666666,0.613861386138614,1,1,1,1,1,0,0
1826,0,0.20833333333333331,0.32673267326732675,0,0,1,1,1,0,0
593,0,0.1111111111111111,0.4752475247524753,0,0,1,0,1,0,0
2725,0,0.9583333333333333,0.801980198019802,1,1,1,0,0,0,0
4137,0,0.2222222222222222,0.5643564356435644,0,0,1,0,0,0,0
560,1,0.5694444444444444,0.6534653465346534,1,0,1,1,1,1,0
5513,0,0.2638888888888889,0.06930693069306931,0,1,1,0,1,0,1
4942,1,0.013888888888888888,0.6633663366336633,0,0,1,1,0,0,0
243,0,1.0,0.6534653465346534,0,1,1,0,1,0,0
4437,0,0.013888888888888888,0.15841584158415845,1,1,0,1,1,0,1
4868,1,0.013888888888888888,0.6732673267326732,0,0,1,1,1,0,0
405,0,0.06944444444444445,0.3564356435643565,0,0,1,0,0,0,1
1442,0,0.041666666666666664,0.31683168316831684,1,0,1,0,1,1,0
261,0,0.013888888888888888,0.01980198019801982,1,0,1,1,1,0,0
4709,0,0.5138888888888888,0.603960396039604,0,0,1,1,1,0,0
7017,0,0.4444444444444444,0.603960396039604,1,0,1,0,0,0,1
1689,1,0.986111111111111,0.0594059405940594,1,0,1,0,0,0,0
1725,1,0.4305555555555555,0.5544554455445545,0,0,1,1,1,0,0
2496,0,0.6527777777777778,0.3663366336633664,1,1,1,0,0,0,1
6709,0,0.013888888888888888,0.5544554455445545,1,0,1,1,1,1,0
340,0,0.41666666666666663,0.4752475247524753,0,1,1,0,0,0,0
4901,0,0.625,0.0297029702970297,0,1,1,0,1,0,0
1601,0,0.15277777777777776,0.0297029702970297,1,0,1,1,1,1,0
4576,0,0.9722222222222222,0.603960396039604,1,1,1,0,0,0,0
3725,0,0.736111111111111,0.6732673267326732,1,1,1,0,1,0,0
6974,0,0.625,0.6633663366336633,1,0,1,1,1,1,0
2785,0,0.9583333333333333,0.45544554455445546,0,1,1,1,1,0,1
1523,0,0.027777777777777776,0.613861386138614,0,0,1,0,0,0,0
5238,0,0.986111111111111,0.0594059405940594,1,0,1,0,0,1,0
6246,1,0.16666666666666666,0.7920792079207921,0,0,1,0,0,0,1
6521,0,0.125,0.7722772277227723,1,0,1,1,0,0,1
1766,1,0.013888888888888888,0.07920792079207922,0,0,0,0,0,1,0
6947,0,0.7777777777777777,0.7821782178217822,1,1,1,1,1,1,0
4037,0,0.05555555555555555,0.6237623762376239,0,1,1,1,0,0,1
5562,0,0.41666666666666663,0.45544554455445546,1,1,1,1,1,0,0
5703,0,0.3055555555555555,0.5742574257425743,0,0,1,1,0,0,1
6581,0,1.0,0.9801980198019802,0,0,1,1,0,1,0
363,0,0.375,0.5544554455445545,0,1,1,0,0,0,1
6966,1,0.013888888888888888,0.25742574257425743,1,0,1,0,0,1,0
6934,0,0.6527777777777778,0.21782178217821785,1,1,0,1,1,0,1
4443,0,0.3472222222222222,0.3564356435643565,1,1,1,0,0,0,0
5610,0,0.1388888888888889,0.1188118811881188,0,0,0,1,1,0,0
6500,1,0.09722222222222221,0.27722772277227725,1,1,1,0,0,0,1
2562,0,0.2361111111111111,0.06930693069306931,1,0,0,0,0,0,1
6680,0,0.16666666666666666,0.4158415841584158,1,0,1,0,1,0,1
6453,0,0.5972222222222222,0.15841584158415845,0,0,0,1,1,0,0
3083,1,0.027777777777777776,0.0594059405940594,0,0,0,1,0,1,0
6484,0,0.375,0.8217821782178218,1,1,1,1,0,1,0
2102,0,0.027777777777777776,0.1188118811881188,0,1,0,1,1,0,0
632,0,0.027777777777777776,0.21782178217821785,1,0,0,1,0,0,1
2493,1,0.375,0.5742574257425743,1,0,1,1,1,0,0
2665,0,0.986111111111111,0.0594059405940594,0,1,1,0,1,1,0
5097,0,0.013888888888888888,0.613861386138614,1,0,1,1,1,0,0
4406,0,0.027777777777777776,0.613861386138614,0,0,1,1,0,0,0
5165,0,0.3333333333333333,0.01980198019801982,0,0,1,0,1,0,0
4987,0,0.3472222222222222,0.8118811881188119,0,0,1,1,0,0,1
2334,0,0.16666666666666666,0.15841584158415845,1,0,0,1,1,0,0
6238,0,0.736111111111111,0.801980198019802,0,0,1,1,1,0,0
3619,0,0.1111111111111111,0.01980198019801982,0,1,1,0,0,0,1
3883,0,0.125,0.6237623762376239,1,0,1,1,1,0,0
5273,0,0.08333333333333333,0.01980198019801982,0,1,1,0,0,0,1
4211,0,0.1388888888888889,0.1188118811881188,0,0,0,1,1,0,0
